gamenameID,Period,avg
838,16,24.45
838,15,22.25
838,14,20.42
838,13,35.79
838,12,47.76
838,11,63.49
838,10,110.86
838,9,47.05
838,8,146.31
838,7,53.76
838,6,118.56
838,5,92.32
838,4,152.6
838,3,82.25
838,2,177.99
838,1,204.85
839,104,268.87
839,103,246.47
839,102,251.09
839,101,263.19
839,100,267.72
839,99,264.5
839,98,299.29
839,97,300.25
839,96,339.45
839,95,357.15
839,94,380.95
839,93,279.08
839,92,246.81
839,91,237.23
839,90,231.05
839,89,239.18
839,88,205.76
839,87,209.4
839,86,230.62
839,85,238.07
839,84,268.33
839,83,270.78
839,82,279.9
839,81,271.48
839,80,267.76
839,79,285.9
839,78,258.64
839,77,280.39
839,76,324.05
839,75,298.94
839,74,306.61
839,73,307.2
839,72,366.14
839,71,462.46
839,70,632.35
839,69,821.1
839,68,477.62
839,67,460.65
839,66,417.98
839,65,454.19
839,64,478.35
839,63,423.24
839,62,474.14
839,61,514.19
839,60,535.7
839,59,658.65
839,58,513.28
839,57,423.36
839,56,468.24
839,55,489.11
839,54,574.72
839,53,591.42
839,52,521.88
839,51,510.71
839,50,549.38
839,49,561.79
839,48,615.52
839,47,705.02
839,46,817.22
839,45,700.34
839,44,733.97
839,43,843.08
839,42,870.96
839,41,948.04
839,40,1184.09
839,39,992.08
839,38,1175.39
839,37,1141.31
839,36,1119.67
839,35,1227.34
839,34,1395.85
839,33,1691.36
839,32,1681.56
839,31,1567.64
839,30,1460.49
839,29,1790.89
839,28,1518.82
839,27,1382.25
839,26,2003.63
839,25,2454.01
839,24,1626.6
839,23,1770.54
839,22,1817.68
839,21,2114.21
839,20,2675.19
839,19,3155.93
839,18,3266.52
839,17,4280.66
839,16,1560.47
839,15,304.47
839,14,429.22
839,13,616.6
839,12,997.13
839,11,451.55
839,10,316.64
839,9,265.21
839,8,266.33
839,7,347.82
839,6,389.92
839,5,370.82
839,4,195.81
839,3,203.35
839,2,280.75
839,1,356.18
840,85,6.47
840,84,6.79
840,83,6.66
840,82,6.21
840,81,6.29
840,80,8.42
840,79,8.08
840,78,7.35
840,77,7.08
840,76,10.04
840,75,14.64
840,74,13
840,73,9.21
840,72,9.35
840,71,9.82
840,70,12.73
840,69,7.5
840,68,9.07
840,67,9.6
840,66,10.33
840,65,9.87
840,64,7.51
840,63,10.32
840,62,11.84
840,61,13.81
840,60,14.86
840,59,13.38
840,58,14.22
840,57,13.69
840,56,15.56
840,55,18.39
840,54,20.39
840,53,21.12
840,52,23.37
840,51,22.21
840,50,20.57
840,49,27.96
840,48,32.28
840,47,25.82
840,46,28.47
840,45,33.85
840,44,30.76
840,43,33.97
840,42,47.06
840,41,48.23
840,40,51.51
840,39,59.69
840,38,70.06
840,37,66.55
840,36,78.3
840,35,76.2
840,34,67.54
840,33,71.26
840,32,79
840,31,98.06
840,30,114.73
840,29,118.06
840,28,128.12
840,27,155.88
840,26,176
840,25,181.67
840,24,206.86
840,23,185.69
840,22,224.49
840,21,214.72
840,20,207.79
840,19,267.99
840,18,281.92
840,17,278.74
840,16,268.8
840,15,267.02
840,14,342.87
840,13,409.45
840,12,380.19
840,11,310.48
840,10,266.4
840,9,371.05
840,8,472.86
840,7,650.59
840,6,763.94
840,5,827.42
840,4,1402.83
840,3,949.91
840,2,2451.29
840,1,4969.55
841,84,12.08
841,83,15.02
841,82,12.79
841,81,10.2
841,80,9.14
841,79,9.46
841,78,9.28
841,77,12.53
841,76,12.19
841,75,13.11
841,74,15.31
841,73,11.84
841,72,11.14
841,71,11.38
841,70,10.86
841,69,11.06
841,68,9.9
841,67,9.47
841,66,11.17
841,65,15.28
841,64,13.02
841,63,10.19
841,62,8.27
841,61,9.3
841,60,11.84
841,59,15.43
841,58,12.02
841,57,9.86
841,56,8.41
841,55,11.97
841,54,11.94
841,53,17.95
841,52,16.03
841,51,14.03
841,50,12.83
841,49,18.14
841,48,19.22
841,47,25.46
841,46,26.19
841,45,22.7
841,44,19.53
841,43,21.23
841,42,25.09
841,41,43.27
841,40,36.98
841,39,24.72
841,38,22.5
841,37,25.35
841,36,29.85
841,35,49.9
841,34,49.19
841,33,38.97
841,32,28.93
841,31,32.89
841,30,38.75
841,29,70.85
841,28,55.36
841,27,39.15
841,26,38.74
841,25,48.52
841,24,79.51
841,23,89.71
841,22,72.07
841,21,44.58
841,20,30.93
841,19,30.99
841,18,37.09
841,17,47.14
841,16,70.73
841,15,26.3
841,14,30.86
841,13,32.94
841,12,38.58
841,11,65.63
841,10,71.36
841,9,39.03
841,8,37.71
841,7,25.53
841,6,29.75
841,5,47.12
841,4,42.61
841,3,20.05
841,2,30.1
841,1,43.14
842,65,24
842,64,31.37
842,63,32.24
842,62,24.37
842,61,26.69
842,60,33.83
842,59,29.64
842,58,42.86
842,57,51.78
842,56,24.57
842,55,23.85
842,54,25.37
842,53,13.11
842,52,30.12
842,51,40.7
842,50,26.9
842,49,25.67
842,48,13.58
842,47,14.41
842,46,92.58
842,45,71.47
842,44,94.95
842,43,56.64
842,42,28.84
842,41,25.86
842,40,35.61
842,39,200.15
842,38,2925.09
842,37,3.67
842,36,3.7
842,35,5.22
842,34,10.87
842,33,17.9
842,32,55.7
842,31,3.38
842,30,7.01
842,29,10.59
842,28,7.03
842,27,14.88
842,26,6.36
842,25,18.76
842,24,7.13
842,23,6.59
842,22,27.4
842,21,8.11
842,20,18.8
842,19,6.56
842,18,12.1
842,17,14.99
842,16,10.51
842,15,57.5
842,14,59.47
842,13,5.5
842,12,5.63
842,11,1.58
842,10,2.67
842,9,2.51
842,8,4.98
842,7,8.54
842,6,1.46
842,5,0.89
842,4,1.54
842,3,2.31
842,2,6.32
842,1,1.16
843,58,153.43
843,57,152.81
843,56,145.57
843,55,191.73
843,54,464.33
843,53,120.08
843,52,134.98
843,51,179.31
843,50,171.12
843,49,180.96
843,48,299.38
843,47,145.31
843,46,131.69
843,45,162.92
843,44,186.45
843,43,111.9
843,42,126.33
843,41,109.15
843,40,125.75
843,39,175.39
843,38,121.52
843,37,131.39
843,36,124.98
843,35,183.76
843,34,167.4
843,33,196.44
843,32,199.89
843,31,187.13
843,30,172.69
843,29,227.44
843,28,153.63
843,27,218.94
843,26,282.21
843,25,176.13
843,24,296.73
843,23,296.15
843,22,410.92
843,21,495.27
843,20,575.19
843,19,346.92
843,18,774.05
843,17,403.97
843,16,571.17
843,15,648.22
843,14,1026.05
843,13,3552.77
843,12,1787.4
843,11,19.46
843,10,0.98
843,9,0.38
843,8,0.6
843,7,0.46
843,6,0.86
843,5,0.17
843,4,0.98
843,3,1.04
843,2,0.05
843,1,0.19
844,63,0.99
844,62,0.69
844,61,1
844,60,1.94
844,59,0.92
844,58,1.75
844,57,1.28
844,56,1.82
844,55,1.1
844,54,1.38
844,53,1.61
844,52,1.79
844,51,1.98
844,50,2.01
844,49,1.54
844,48,1.44
844,47,1.13
844,46,0.75
844,45,1.85
844,44,1.89
844,43,1.59
844,42,1.16
844,41,1.17
844,40,1.33
844,39,1.25
844,38,1.54
844,37,1.74
844,36,2.5
844,35,1.88
844,34,2.2
844,33,3.21
844,32,4.2
844,31,4.15
844,30,3.8
844,29,3.48
844,28,2.45
844,27,2.86
844,26,1.96
844,25,2.29
844,24,1.6
844,23,1.75
844,22,1.44
844,21,1.93
844,20,2.24
844,19,2.08
844,18,1.47
844,17,1.56
844,16,1.48
844,15,2.18
844,14,2.52
844,13,1.62
844,12,1.9
844,11,2.4
844,10,2.13
844,9,2.09
844,8,2.66
844,7,2.96
844,6,5.91
844,5,2.2
844,4,2.78
844,3,4.47
844,2,6.67
844,1,23.86
845,96,109.23
845,95,104.58
845,94,123.8
845,93,92.34
845,92,99.11
845,91,68.27
845,90,76.88
845,89,88.37
845,88,77.75
845,87,122.08
845,86,116.68
845,85,138.64
845,84,98.36
845,83,110.9
845,82,151.29
845,81,107.2
845,80,137.39
845,79,92.97
845,78,95.9
845,77,140.24
845,76,129.26
845,75,89.24
845,74,106.21
845,73,110.65
845,72,117.14
845,71,140.92
845,70,151.82
845,69,107.41
845,68,115.38
845,67,79.35
845,66,108.59
845,65,108.1
845,64,100.45
845,63,116.13
845,62,101.4
845,61,155.23
845,60,137.28
845,59,205.75
845,58,149.27
845,57,142.17
845,56,135.6
845,55,148.87
845,54,119.94
845,53,252.4
845,52,127.44
845,51,124.98
845,50,150.98
845,49,150.92
845,48,205.27
845,47,318.74
845,46,249.34
845,45,168.66
845,44,137.86
845,43,127
845,42,141.13
845,41,156.6
845,40,142.32
845,39,204.28
845,38,155.29
845,37,183.48
845,36,244.19
845,35,195.06
845,34,194.24
845,33,167.27
845,32,203.16
845,31,151.28
845,30,137.05
845,29,122.95
845,28,127.98
845,27,130.64
845,26,144.86
845,25,169.03
845,24,181.6
845,23,200.07
845,22,202.87
845,21,180.55
845,20,168.31
845,19,157.98
845,18,171.37
845,17,173.97
845,16,186.77
845,15,175.93
845,14,174.34
845,13,181.03
845,12,217.77
845,11,256.59
845,10,278.36
845,9,235.01
845,8,266.93
845,7,263.02
845,6,304.97
845,5,594.81
845,4,333.36
845,3,365.05
845,2,489.12
845,1,900.29
846,50,76.7
846,49,95.11
846,48,88
846,47,85.56
846,46,70.06
846,45,65.3
846,44,80.29
846,43,132.72
846,42,84.02
846,41,81.74
846,40,102.12
846,39,97.04
846,38,59.56
846,37,75.82
846,36,74.17
846,35,60.4
846,34,73.08
846,33,66.35
846,32,69.92
846,31,114.79
846,30,81.71
846,29,66.81
846,28,68.16
846,27,85.96
846,26,117.33
846,25,121.57
846,24,104.41
846,23,112.24
846,22,98.8
846,21,74.16
846,20,86.44
846,19,127.74
846,18,117.72
846,17,89.08
846,16,127.05
846,15,150.67
846,14,166.91
846,13,235.22
846,12,260.37
846,11,128.5
846,10,81.44
846,9,73.72
846,8,92.47
846,7,127.58
846,6,163.84
846,5,190.02
846,4,317.22
846,3,535.01
846,2,370.32
846,1,0
847,83,259.32
847,82,331.81
847,81,315.02
847,80,235.19
847,79,197.89
847,78,194.13
847,77,211.3
847,76,277.81
847,75,213
847,74,230.28
847,73,273.11
847,72,237.53
847,71,186.46
847,70,211.04
847,69,181.33
847,68,140.68
847,67,116.36
847,66,112.76
847,65,123.05
847,64,180.86
847,63,151.66
847,62,122.15
847,61,123.87
847,60,137.52
847,59,189.03
847,58,280.5
847,57,257.22
847,56,122.64
847,55,115.88
847,54,115.66
847,53,135.86
847,52,216.72
847,51,214.25
847,50,158.74
847,49,156.06
847,48,123.39
847,47,135.24
847,46,213
847,45,213.61
847,44,132.12
847,43,115.87
847,42,109.46
847,41,127.94
847,40,165.03
847,39,152.65
847,38,129.49
847,37,212.88
847,36,101.68
847,35,125.21
847,34,201.99
847,33,189.74
847,32,142.12
847,31,106.57
847,30,100.89
847,29,134.06
847,28,226.37
847,27,184.37
847,26,102.46
847,25,99.02
847,24,105.39
847,23,159.1
847,22,268.36
847,21,208.3
847,20,191.73
847,19,173.31
847,18,115.39
847,17,124.43
847,16,78.01
847,15,95.88
847,14,58.99
847,13,62.85
847,12,61.62
847,11,87.85
847,10,85.41
847,9,105.88
847,8,69.12
847,7,50.22
847,6,38.21
847,5,66.91
847,4,147.46
847,3,72.68
847,2,53.26
847,1,189.07
848,100,25.23
848,99,27.02
848,98,28.73
848,97,23.3
848,96,18.91
848,95,21.73
848,94,25.11
848,93,29.07
848,92,27.39
848,91,26.72
848,90,28.86
848,89,26.37
848,88,24.66
848,87,30.7
848,86,31.65
848,85,26.58
848,84,19.39
848,83,20.82
848,82,26.89
848,81,29.22
848,80,28.07
848,79,24.06
848,78,25.93
848,77,33.42
848,76,133.05
848,75,67.55
848,74,29.51
848,73,23.87
848,72,20.17
848,71,24.37
848,70,28.15
848,69,33.78
848,68,31.58
848,67,25.8
848,66,28.75
848,65,32.56
848,64,37.5
848,63,47.48
848,62,50.01
848,61,36.39
848,60,28.22
848,59,32.26
848,58,35.17
848,57,51.62
848,56,48.12
848,55,36.09
848,54,38.78
848,53,47.52
848,52,69.59
848,51,54.36
848,50,51.09
848,49,39.83
848,48,39.92
848,47,52.89
848,46,82.89
848,45,89.77
848,44,57.43
848,43,133.33
848,42,35.92
848,41,43.73
848,40,61.48
848,39,76.08
848,38,82.12
848,37,70.79
848,36,48.48
848,35,48.76
848,34,60.23
848,33,67.94
848,32,106.77
848,31,65.42
848,30,129.56
848,29,68.13
848,28,72.78
848,27,102.1
848,26,153.8
848,25,98.51
848,24,100.2
848,23,57.59
848,22,100.06
848,21,112.33
848,20,140
848,19,64.94
848,18,95.62
848,17,101.67
848,16,371.59
848,15,54.72
848,14,0.02
848,13,0
848,12,0
848,11,0
848,10,0
848,9,0
848,8,0
848,7,0
848,6,0
848,5,0
848,4,0
848,3,0
848,2,0
848,1,0
849,104,107.26
849,103,122.76
849,102,100.39
849,101,110.78
849,100,88.28
849,99,158.08
849,98,67.62
849,97,102.35
849,96,202.41
849,95,76.45
849,94,102.59
849,93,72.56
849,92,68.16
849,91,79.75
849,90,78.23
849,89,54.11
849,88,47.22
849,87,52.93
849,86,54.78
849,85,77.5
849,84,61.68
849,83,51.19
849,82,53.95
849,81,63.28
849,80,74.23
849,79,83.45
849,78,85.45
849,77,78.49
849,76,61.18
849,75,64.28
849,74,66.1
849,73,84.92
849,72,89.58
849,71,134.82
849,70,68.46
849,69,81.42
849,68,143.84
849,67,96.05
849,66,99.14
849,65,99.56
849,64,72.97
849,63,61.69
849,62,66.75
849,61,89.68
849,60,77.68
849,59,68.45
849,58,74.18
849,57,86.41
849,56,140.31
849,55,163.85
849,54,95.25
849,53,81.07
849,52,85.05
849,51,112.86
849,50,83.4
849,49,109.82
849,48,91.02
849,47,84.21
849,46,87.32
849,45,98.35
849,44,103.73
849,43,134.99
849,42,121.71
849,41,112.31
849,40,137.81
849,39,92.14
849,38,106.34
849,37,114.2
849,36,150.43
849,35,98.83
849,34,115.94
849,33,158.35
849,32,112.51
849,31,122.1
849,30,144.57
849,29,140.32
849,28,219.71
849,27,143.44
849,26,169.82
849,25,379.05
849,24,148.78
849,23,165.6
849,22,165.39
849,21,206.74
849,20,207.48
849,19,251.34
849,18,330.6
849,17,329.5
849,16,570.65
849,15,580.89
849,14,966.73
849,13,165.28
849,12,86.99
849,11,95.58
849,10,115.45
849,9,197.67
849,8,303.74
849,7,465.31
849,6,619.8
849,5,260.25
849,4,210.22
849,3,754.15
849,2,201.8
849,1,611.81
850,104,11.5
850,103,12.49
850,102,12.14
850,101,10.84
850,100,9.65
850,99,11.94
850,98,11.65
850,97,17.06
850,96,16.15
850,95,17.32
850,94,29.5
850,93,11.46
850,92,10.97
850,91,14.6
850,90,13.14
850,89,10.07
850,88,9.71
850,87,10.28
850,86,15.57
850,85,13.58
850,84,15.85
850,83,25.9
850,82,25.8
850,81,11.84
850,80,13.71
850,79,11.9
850,78,13.02
850,77,11.71
850,76,9.55
850,75,11.76
850,74,11.37
850,73,16.38
850,72,15.14
850,71,12.97
850,70,11.5
850,69,11.6
850,68,14.66
850,67,18
850,66,17.71
850,65,15.79
850,64,14.4
850,63,12.28
850,62,14.52
850,61,23.1
850,60,20.6
850,59,13.08
850,58,15.09
850,57,18.49
850,56,29.38
850,55,17.32
850,54,17.91
850,53,14.73
850,52,13.05
850,51,13.79
850,50,13.37
850,49,22.55
850,48,18.02
850,47,13.66
850,46,13.87
850,45,15.83
850,44,20.69
850,43,22.42
850,42,24.16
850,41,16.08
850,40,13.41
850,39,15.56
850,38,15.65
850,37,19.06
850,36,28.11
850,35,17.65
850,34,19.12
850,33,26.16
850,32,19.21
850,31,29.14
850,30,38.02
850,29,26.62
850,28,17.04
850,27,18.93
850,26,29
850,25,32.5
850,24,53.55
850,23,26.77
850,22,24.08
850,21,15.79
850,20,22.7
850,19,110.78
850,18,14.43
850,17,11.16
850,16,12.13
850,15,11.99
850,14,10.03
850,13,11.86
850,12,10.7
850,11,9.34
850,10,9.5
850,9,11.9
850,8,10.87
850,7,14.89
850,6,19.23
850,5,12.99
850,4,10.24
850,3,12.47
850,2,17.79
850,1,41.23
851,104,292.18
851,103,294.95
851,102,283.2
851,101,265.32
851,100,259.82
851,99,158.36
851,98,237.89
851,97,336.25
851,96,225.41
851,95,440.55
851,94,346.4
851,93,388.58
851,92,233.9
851,91,262.03
851,90,188.35
851,89,158.65
851,88,145.28
851,87,136.05
851,86,208.91
851,85,207.08
851,84,186.37
851,83,187.8
851,82,212.37
851,81,252.04
851,80,222.67
851,79,246.19
851,78,280.95
851,77,183.67
851,76,209.08
851,75,214.02
851,74,170.82
851,73,263.17
851,72,260.46
851,71,176.31
851,70,178.32
851,69,200.06
851,68,216.18
851,67,271.26
851,66,276.3
851,65,249.16
851,64,274.8
851,63,174.69
851,62,162.46
851,61,240.2
851,60,202.99
851,59,151.64
851,58,198.44
851,57,202.26
851,56,207.62
851,55,381.08
851,54,299.97
851,53,172.47
851,52,142.28
851,51,137.8
851,50,151.95
851,49,202.96
851,48,164.6
851,47,152.88
851,46,164.94
851,45,171.73
851,44,191.4
851,43,226.49
851,42,223.31
851,41,229.8
851,40,279.6
851,39,140.83
851,38,160.31
851,37,204.55
851,36,224
851,35,154.84
851,34,158.7
851,33,194.33
851,32,225.57
851,31,360.54
851,30,420.1
851,29,352.82
851,28,459.47
851,27,199.71
851,26,281.28
851,25,376.24
851,24,276.26
851,23,168.14
851,22,199.1
851,21,342.45
851,20,345.03
851,19,449.83
851,18,427.4
851,17,241.32
851,16,216.4
851,15,200.21
851,14,275.41
851,13,280.81
851,12,194.89
851,11,218.71
851,10,308.93
851,9,434.76
851,8,273.98
851,7,528.58
851,6,439.96
851,5,707.35
851,4,495.73
851,3,256.5
851,2,373.24
851,1,777.12
852,91,24.41
852,90,21.47
852,89,24.55
852,88,27.2
852,87,22.84
852,86,22.53
852,85,26.51
852,84,34.61
852,83,32.96
852,82,48.76
852,81,47.36
852,80,34.21
852,79,27.21
852,78,33.98
852,77,37.31
852,76,32.62
852,75,29.51
852,74,25.05
852,73,32.42
852,72,40.96
852,71,34.26
852,70,31.03
852,69,30.79
852,68,33.66
852,67,46.61
852,66,41.07
852,65,44.33
852,64,41.86
852,63,41.86
852,62,43.92
852,61,53.07
852,60,59.85
852,59,66.97
852,58,65.17
852,57,74.87
852,56,103.48
852,55,107.23
852,54,167.92
852,53,1017.98
852,52,58.41
852,51,26.65
852,50,36.39
852,49,43.09
852,48,42.12
852,47,34.93
852,46,30.62
852,45,33.72
852,44,56.89
852,43,40.25
852,42,51.94
852,41,45.42
852,40,37.74
852,39,40.2
852,38,48.62
852,37,78.26
852,36,64.43
852,35,45.8
852,34,39.56
852,33,45.28
852,32,66.76
852,31,160.02
852,30,116.37
852,29,79.4
852,28,54.62
852,27,71.69
852,26,107.6
852,25,80.43
852,24,94.81
852,23,164
852,22,67.43
852,21,98.67
852,20,155.77
852,19,79.12
852,18,95.23
852,17,110.88
852,16,106.31
852,15,149.91
852,14,199.42
852,13,392.39
852,12,502.72
852,11,200.97
852,10,77.67
852,9,123.85
852,8,102.45
852,7,177.63
852,6,307.67
852,5,257.78
852,4,77.69
852,3,144.41
852,2,326.91
852,1,2150.13
853,100,58.2
853,99,71.07
853,98,72.63
853,97,62.68
853,96,55.95
853,95,69.33
853,94,61.97
853,93,73.59
853,92,62.36
853,91,65.32
853,90,68.16
853,89,72.04
853,88,60.76
853,87,69.54
853,86,87.56
853,85,115.18
853,84,55.67
853,83,59.16
853,82,62.61
853,81,86.79
853,80,85.78
853,79,68.44
853,78,98.22
853,77,129.45
853,76,70.97
853,75,84.98
853,74,100.88
853,73,138.01
853,72,131.79
853,71,78.73
853,70,75.43
853,69,97.01
853,68,99.48
853,67,81.52
853,66,84.83
853,65,140.79
853,64,90.9
853,63,116.72
853,62,124.26
853,61,103.03
853,60,117.19
853,59,109.01
853,58,102.41
853,57,132.31
853,56,132.93
853,55,101.57
853,54,148.02
853,53,205.07
853,52,193.04
853,51,156
853,50,103.77
853,49,87.42
853,48,87.81
853,47,127.64
853,46,126.85
853,45,126.44
853,44,121.42
853,43,121.72
853,42,99.16
853,41,116.45
853,40,138.5
853,39,170.79
853,38,190.23
853,37,140.28
853,36,144.04
853,35,208.01
853,34,147.99
853,33,161.74
853,32,206.74
853,31,151.25
853,30,165.55
853,29,211.85
853,28,191.8
853,27,264.76
853,26,337.11
853,25,147.45
853,24,147.62
853,23,249.09
853,22,161.06
853,21,194.79
853,20,261.97
853,19,173.27
853,18,160.78
853,17,176.24
853,16,211.13
853,15,344.54
853,14,479.1
853,13,1025.27
853,12,322.61
853,11,214.83
853,10,251.65
853,9,820.95
853,8,260.99
853,7,159.96
853,6,376.78
853,5,221.61
853,4,351.74
853,3,322.93
853,2,561.73
853,1,279.84
854,59,187.16
854,58,198.36
854,57,195.24
854,56,127.92
854,55,140.66
854,54,117.34
854,53,123.73
854,52,183.47
854,51,224.52
854,50,202.71
854,49,303.16
854,48,188.59
854,47,230.78
854,46,238.85
854,45,230.97
854,44,189.48
854,43,120.99
854,42,103.09
854,41,107.03
854,40,154.56
854,39,127.81
854,38,131.56
854,37,111.79
854,36,167.23
854,35,190.32
854,34,215.16
854,33,268.45
854,32,195.47
854,31,188.45
854,30,197.2
854,29,338.41
854,28,327.89
854,27,313.63
854,26,140.13
854,25,169.85
854,24,193.21
854,23,273.27
854,22,295.09
854,21,305.65
854,20,237.97
854,19,181.49
854,18,174.04
854,17,270.44
854,16,242.33
854,15,155.43
854,14,113.6
854,13,98.73
854,12,123.17
854,11,156.9
854,10,196.54
854,9,166.39
854,8,85.17
854,7,94.85
854,6,103.86
854,5,165.26
854,4,0.74
854,3,0.44
854,2,0.01
854,1,0
855,70,137.89
855,69,163.89
855,68,175.79
855,67,129.83
855,66,140.54
855,65,114.83
855,64,181.72
855,63,165.02
855,62,111.01
855,61,115.63
855,60,151.78
855,59,131.83
855,58,137.69
855,57,173.42
855,56,190.12
855,55,114.49
855,54,112.95
855,53,118.24
855,52,227.99
855,51,249.75
855,50,162.98
855,49,109.86
855,48,123.77
855,47,119.93
855,46,134.3
855,45,185.78
855,44,196.18
855,43,139.55
855,42,108
855,41,122.74
855,40,167.89
855,39,169
855,38,136.23
855,37,114.33
855,36,124.15
855,35,143.86
855,34,172.59
855,33,261.19
855,32,301.27
855,31,341.68
855,30,281.17
855,29,225.14
855,28,269.66
855,27,305.77
855,26,434.99
855,25,212.96
855,24,115.69
855,23,120.67
855,22,140.38
855,21,204.06
855,20,194.27
855,19,164.68
855,18,128.55
855,17,128.02
855,16,221.58
855,15,179.74
855,14,170.95
855,13,275.16
855,12,141.64
855,11,151.31
855,10,158.22
855,9,270.09
855,8,244.69
855,7,185.9
855,6,181.75
855,5,197.22
855,4,307.38
855,3,431.18
855,2,640.33
855,1,1048.89
856,41,21.93
856,40,26.56
856,39,30.51
856,38,17.43
856,37,11.31
856,36,12.25
856,35,22.66
856,34,23.96
856,33,15.81
856,32,16.42
856,31,26.56
856,30,18.08
856,29,23.33
856,28,23.31
856,27,23.91
856,26,13.63
856,25,12.37
856,24,15.79
856,23,16.14
856,22,27.38
856,21,22.23
856,20,30.61
856,19,11.37
856,18,21.07
856,17,24.86
856,16,25.9
856,15,30.24
856,14,18.44
856,13,12.48
856,12,14.87
856,11,19.02
856,10,34.78
856,9,32.51
856,8,25.73
856,7,43.38
856,6,36.05
856,5,54.05
856,4,91.05
856,3,270.63
856,2,0
856,1,0
857,63,193.61
857,62,214.95
857,61,219.83
857,60,146.61
857,59,104.31
857,58,120.37
857,57,141.68
857,56,264.32
857,55,140.2
857,54,147.15
857,53,258.12
857,52,194.15
857,51,118.71
857,50,166.8
857,49,135.01
857,48,69.86
857,47,54.76
857,46,56.76
857,45,66.89
857,44,115.84
857,43,79.82
857,42,71.65
857,41,91.15
857,40,86.23
857,39,89.14
857,38,157.68
857,37,141.32
857,36,72.72
857,35,73.18
857,34,95.13
857,33,97.31
857,32,217.88
857,31,118.53
857,30,95.27
857,29,141.61
857,28,141.92
857,27,271.14
857,26,328.58
857,25,185.83
857,24,135.31
857,23,119.42
857,22,138.47
857,21,228.03
857,20,189.63
857,19,241.29
857,18,183.63
857,17,443.94
857,16,381.61
857,15,568.6
857,14,455.51
857,13,256.85
857,12,129.09
857,11,132.52
857,10,71.12
857,9,89.26
857,8,154.24
857,7,138.48
857,6,111.56
857,5,197.65
857,4,342
857,3,1348.43
857,2,616.99
857,1,0.07
858,63,60.42
858,62,21.01
858,61,21.33
858,60,18.91
858,59,16.01
858,58,15.39
858,57,19.94
858,56,37.92
858,55,20.98
858,54,19.71
858,53,20.46
858,52,19.97
858,51,16.96
858,50,19.33
858,49,18.97
858,48,18.86
858,47,15.05
858,46,14.51
858,45,16.4
858,44,25.73
858,43,20.6
858,42,24.97
858,41,16.71
858,40,20.12
858,39,23.97
858,38,29.83
858,37,37.85
858,36,34.46
858,35,63.85
858,34,37
858,33,18.56
858,32,32.92
858,31,31.89
858,30,35.36
858,29,34.27
858,28,26.85
858,27,34.05
858,26,45.03
858,25,59.25
858,24,47.47
858,23,51.53
858,22,58.52
858,21,26.71
858,20,65.42
858,19,49.48
858,18,26.69
858,17,31.02
858,16,42.44
858,15,68.71
858,14,178.07
858,13,90.65
858,12,119.07
858,11,132.81
858,10,21.21
858,9,50.66
858,8,74.79
858,7,63.81
858,6,19.9
858,5,18.6
858,4,54.72
858,3,45.15
858,2,69.17
858,1,0.51
859,104,20.36
859,103,22.26
859,102,24.44
859,101,17.41
859,100,12.87
859,99,15.07
859,98,17.89
859,97,32.64
859,96,15.7
859,95,14.34
859,94,18.66
859,93,21.32
859,92,13.92
859,91,16.6
859,90,15.85
859,89,12.45
859,88,10.74
859,87,9.81
859,86,11.61
859,85,17.53
859,84,14.44
859,83,11.29
859,82,10.84
859,81,11.59
859,80,13.46
859,79,21.65
859,78,23.04
859,77,11.98
859,76,12.75
859,75,13.61
859,74,22.1
859,73,23.42
859,72,17.64
859,71,14.01
859,70,14.6
859,69,21.57
859,68,18.23
859,67,29.4
859,66,28.17
859,65,21.57
859,64,16.08
859,63,16.86
859,62,17.88
859,61,27.35
859,60,25.37
859,59,19.44
859,58,27.73
859,57,22.28
859,56,29.88
859,55,53.52
859,54,41.02
859,53,25.28
859,52,17.02
859,51,18.36
859,50,19.52
859,49,36.52
859,48,26.13
859,47,18.08
859,46,19.65
859,45,23.21
859,44,34.35
859,43,36.39
859,42,28.77
859,41,25.98
859,40,21.1
859,39,21.11
859,38,25.3
859,37,31.69
859,36,77.75
859,35,19.03
859,34,17.51
859,33,21.69
859,32,23.55
859,31,31.32
859,30,35.73
859,29,23.76
859,28,19.92
859,27,23.18
859,26,25.65
859,25,36.32
859,24,84.42
859,23,24.9
859,22,23.64
859,21,27.12
859,20,41.1
859,19,111.31
859,18,80.07
859,17,22.93
859,16,19.96
859,15,24.62
859,14,29.44
859,13,40.05
859,12,29.88
859,11,28.13
859,10,34.69
859,9,80.62
859,8,32.64
859,7,48.45
859,6,88.68
859,5,40.71
859,4,29.71
859,3,34.18
859,2,50.49
859,1,116.26
860,104,2040.81
860,103,2649.51
860,102,2251.66
860,101,1898.47
860,100,1601.46
860,99,1388.96
860,98,1460.1
860,97,1666.74
860,96,1826.3
860,95,2176.59
860,94,1859.4
860,93,1649.97
860,92,1717.61
860,91,2650.99
860,90,2359.99
860,89,1260.07
860,88,1073.75
860,87,1204.72
860,86,1267.29
860,85,1269.71
860,84,1278.52
860,83,1389.09
860,82,1088.55
860,81,1044.08
860,80,1079.53
860,79,1184.99
860,78,1202.77
860,77,1112.96
860,76,1071.83
860,75,1091.3
860,74,1239.98
860,73,1282.58
860,72,1247.24
860,71,1295.58
860,70,1071.32
860,69,981.27
860,68,1172.04
860,67,1435.2
860,66,1417.62
860,65,969.32
860,64,953.01
