gameID,gamename,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,XS,S,M,L,XL
11,Age of Mythology: Extended Edition,0.0000867332454685,0.0296851527232560,0.0163554652949509,0.0159425031326556,0.0102358286270444,0.0106400242032386,0.0065805352690950,0.0077830497498166,0.0176620596702346,0.0164886427944444,0.0103889640991512,0.0089443426235520,0.0080221723749577,0.0078990671233250,0.0182958651930346,0.0130148364210990,0.0100955632494265,0.0089469539470715,0.0094584003106729,0.0111164042224355,0.0193743418065808,0.0250362507661437,0.0298207550231606,0.0162422457680705,0.0136661751161013,0.0126693956240933,0.0169726702610913,0.0240275337951894,0.0148821192606373,0.0131321594563672,0.0128773688901092,0.0142677121411249,0.0232795761299663,0.0226356983593054,0.0171752343569597,0.0152728851730170,0.0154886924095913,0.0147634905636094,0.0185952347822324,0.0239648620307218,0.0176113253847132,0.0164410794017682,0.0152167417173481,0.0173615709423856,0.0237718106133887,0.0248101847585999,0.0225571721306124,0.0196918041373064,0.0173658609738819,0.0171974306068753,0.0189550378585953,0.0235239214021464,0.0177217470649656,0.0163845628998822,0.0158904631853745,0.0189298572389432,0.0259446183047064,0.0255176669092711,0.0230212416246461,0.0202989368555860,1,0,0,0,0
12,Age of Wonders III,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000002535876310,0.0000469137117368,0.0000783585779820,0.0001569707435950,0.0024757760415478,0.0892740039711823,0.0346045681275850,0.0307229022597194,0.0288275883055528,0.0169173380399198,0.0264273813780459,0.0216700774203037,0.0152510137165550,0.0232151868560459,0.0219518132783555,0.0162113500751887,0.0156308879878075,0.0423635888735891,0.0317534823921428,0.0292645197937825,0.0248143104571931,0.0282623414760322,0.0196517734650975,0.0196976728263102,0.0165607938307201,0.0206775354325317,0.0233242295373801,0.0193748557720349,0.0177780144595667,0.0167121856464329,0.0206866645872481,0.0203567470793045,0.0175145369109476,0.0144220357507842,0.0132950923185771,0.0137147798478981,0.0268085235874535,0.0197357109709617,0.0214311978718926,0.0166292624910927,0.0145607481849465,0.0148460342698325,0.0264258598522598,0.0161553072087356,0.0172731214862264,0.0147555034855620,0.0159641021349543,0.0233635356201866,0.0183635482995681,1,0,0,0,0
13,AirMech Strike,0.0007743090183112,0.0020688687580341,0.0016684425468017,0.0039663429635332,0.0425794121773554,0.0519317910351548,0.0293418373344355,0.0241309879075834,0.0230859361669049,0.0201327928590659,0.0224238678290150,0.0213735074075057,0.0183490760999397,0.0210830467277671,0.0179486498887073,0.0156765344931537,0.0181594803559850,0.0165350240217808,0.0163363276821162,0.0198514327750371,0.0203140463902866,0.0214046011095143,0.0245723667995101,0.0184772428228531,0.0187631532047369,0.0192917461388827,0.0158426203648580,0.0233748800806920,0.0244988036508556,0.0198726674983600,0.0204854409428217,0.0179873274204741,0.0173032659762854,0.0186524292902673,0.0193008467345925,0.0194320469894092,0.0218998251927241,0.0217246387253099,0.0180540651223461,0.0177787721021239,0.0150925796017731,0.0139193611381812,0.0125709562071751,0.0129804830141173,0.0137790602876547,0.0129448390142538,0.0131351931411844,0.0135659546714495,0.0134385463315119,0.0133536074382202,0.0103959138325263,0.0088730808170818,0.0079197934164774,0.0078629146932910,0.0078371296721131,0.0074715890777684,0.0079448200546794,0.0074139519716061,0.0065509121451242,0.0065008588687201,1,0,0,0,0
14,Alan Wake,0.0507797952852341,0.0366750756889919,0.0164349900509683,0.0107888951043285,0.0132391460505383,0.0209241302583009,0.0197609427661892,0.0188766709620721,0.0112018149776166,0.0075018970941348,0.0316218713528657,0.0900601616464440,0.0603907001095406,0.0259625318065167,0.0165097830846205,0.0133474401305138,0.0131417592879703,0.0149500366953321,0.0377369809480329,0.0224838766475892,0.0135250735854378,0.0110756017333286,0.0112781661994699,0.0196534277803142,0.0165697733303624,0.0150115851292751,0.0122115209319212,0.0113646456446302,0.0127272812264811,0.0164334318627672,0.0176308994953028,0.0126891056155545,0.0096109048243065,0.0104149299360675,0.0098165856668500,0.0101640616356925,0.0087835068895291,0.0082950148884883,0.0074722915183142,0.0073001117220940,0.0082132100079312,0.0079514343901485,0.0096358358355239,0.0087079347617764,0.0077901619113360,0.0076249939620207,0.0064212935766808,0.0074458023188957,0.0090538525424178,0.0065872406200966,0.0054295067866887,0.0065412740681645,0.0067235820876917,0.0062826148267840,0.0079693535544610,0.0063137785908058,0.0054100294341751,0.0047906496242429,0.0713525541041898,0.0253384774319812,1,0,0,0,0
15,Alan Wake's American Nightmare,0.0617811983965363,0.0454431406415022,0.0217471218760758,0.0126269846363907,0.0161980172599910,0.0261525624493083,0.0225406846813204,0.0218871623711190,0.0120434825737109,0.0088342212289721,0.0306863734763302,0.0924208917078522,0.0380851796311100,0.0253531646234369,0.0181935943143559,0.0152644139597034,0.0143308106594157,0.0151827236709282,0.0287549816488601,0.0223481290006360,0.0143774908244301,0.0126970048839123,0.0120726576768449,0.0144650161338320,0.0244720765087905,0.0157078755273400,0.0115183307172991,0.0112557547890932,0.0127728601520606,0.0145642114844876,0.0166006336832401,0.0136889583904679,0.0118509268930266,0.0117634015836246,0.0113666201810023,0.0171958057871735,0.0118217517898926,0.0095169186423074,0.0077955875574020,0.0080173183412203,0.0083849246407086,0.0069786846696503,0.0087992111052113,0.0085074600738714,0.0080815035681151,0.0078714428255504,0.0060392463487358,0.0071712403503346,0.0093827131678911,0.0063309973800757,0.0054849193891900,0.0068328091539804,0.0070428698965451,0.0060625864312430,0.0074513213404209,0.0065118830195065,0.0055082594716972,0.0050706329246874,0.0389079175394885,0.0201833363480940,1,0,0,0,0
16,Alien Swarm,0.0321051702612715,0.0294807190626643,0.0246393458832618,0.0222200454473627,0.0209263018987535,0.0226063203068760,0.0257344073869060,0.0250385581782612,0.0224372095430221,0.0185587512047987,0.0184894435146946,0.0204448444781639,0.0192795511818809,0.0241671294880195,0.0194403450229224,0.0188914281172982,0.0162355574325105,0.0166162876768155,0.0186225142796944,0.0173638866274046,0.0154186507918173,0.0158187871893514,0.0157504036017820,0.0175782784154599,0.0201149398732686,0.0185846260757709,0.0148410867076167,0.0155775964277892,0.0148457072202903,0.0150222108044220,0.0159592507746290,0.0151876251581371,0.0133514334216467,0.0123829739652593,0.0117342539858853,0.0146756723539017,0.0143771872351869,0.0141082733975831,0.0109339811908170,0.0121380867935583,0.0113036222047053,0.0139299216083820,0.0154463738678589,0.0148133636315751,0.0136591595657088,0.0140666887835207,0.0146350118423740,0.0151534333643524,0.0188590845285830,0.0156533728356364,0.0123598714018913,0.0117388744985589,0.0115586745042883,0.0127637042095643,0.0149066979875819,0.0142653708284857,0.0123875944779329,0.0125178929353285,0.0100616283980405,0.0082208161488766,1,0,0,0,0
17,Alien: Isolation,0.1252126852366400,0.0359900942264879,0.0410410773730375,0.0336823766401103,0.0186579334720089,0.0266645608641507,0.0299959142853359,0.0141131277004097,0.0218352755601181,0.0304574578026114,0.0182351380289786,0.0128187458278379,0.0146139097738829,0.0174420287118325,0.0180409071758000,0.0210706141962153,0.0170986913451026,0.0186849099793948,0.0134186052557103,0.0126985777494824,0.0121281472387583,0.0150788866648257,0.0142485007192918,0.0107131068058785,0.0108906612726731,0.0113997815393384,0.0139586258853812,0.0176774600490188,0.0227313860872832,0.0129830572819158,0.0101647479830156,0.0193460796513262,0.0136206838201285,0.0140581937217329,0.0118372914409428,0.0186927576906344,0.0128158029361231,0.0126068576243703,0.0126706202781915,0.0125524141276460,0.0092985568549512,0.0085633244081967,0.0101667099108255,0.0104021412480117,0.0086545540513564,0.0103609407640041,0.0085535147691473,0.0079742555832787,0.0094103867401147,0.0112222270725437,0.0107518548801238,0.0115842027534676,0.0095300643365177,0.0080218323326684,0.0076966427981799,0.0077535387046666,0.0072125371110907,0.0072709044634348,0.0072140085569481,0.0064101086368477,1,0,0,0,0
18,Aliens vs. Predator,0.0299781181619256,0.0250820568927790,0.0207111597374179,0.0264318927789934,0.0194652625820569,0.0214824945295405,0.0248112691466083,0.0301189824945295,0.0191274617067834,0.0133137308533917,0.0125013676148797,0.0136105032822757,0.0134436542669584,0.0132398796498906,0.0123372538293217,0.0117231947483589,0.0113525711159737,0.0141780634573304,0.0155990153172867,0.0142806345733042,0.0263129102844639,0.0135530634573304,0.0125205142231947,0.0133383479212254,0.0134039934354486,0.0124001641137856,0.0115043763676149,0.0169556892778993,0.0142108862144420,0.0245869803063457,0.0171198030634573,0.0140235229759300,0.0205607221006565,0.0195678336980306,0.0117861050328228,0.0134846827133479,0.0301189824945295,0.0156345733041575,0.0111351203501094,0.0277666849015317,0.0155538840262582,0.0160229759299781,0.0170227024070022,0.0147866520787746,0.0224712800875274,0.0158903172866521,0.0134204048140044,0.0127215536105033,0.0135653719912473,0.0104786652078775,0.0091821663019694,0.0087841903719913,0.0099671772428884,0.0124425601750547,0.0235981947483589,0.0181838074398249,0.0134286105032823,0.0118968818380744,0.0201066739606127,0.0177024070021882,1,0,0,0,0
19,Alpha Protocol,0.0149016787897226,0.0144923527947562,0.0112896534557624,0.0254777774704760,0.0166662057139696,0.0159637138036895,0.0177835550515806,0.0142710955001798,0.0140996210968830,0.0131924661891197,0.0134524435102470,0.0128827059767127,0.0160688110186133,0.0122742484166275,0.0109854246757198,0.0082252399258788,0.0088502917830572,0.0113173106175844,0.0108360760018807,0.0400143817241475,0.0551705064026330,0.0243825538623226,0.0210636944436762,0.0179826866166994,0.0160854053157065,0.0148961473573582,0.0132035290538485,0.0119368310423984,0.0107365102193213,0.0142655640678154,0.0159249937771386,0.0139668667201372,0.0145531985507647,0.0145919185773156,0.0542135686035899,0.0208922200403795,0.0172193489504107,0.0170865945736648,0.0139723981525016,0.0313521586414802,0.0165168570401305,0.0173410404624277,0.0167823657936223,0.0210360372818541,0.0242774566473988,0.0146582957656885,0.0138341123433913,0.0139447409906795,0.0165445142019526,0.0136681693724590,0.0121746826340681,0.0102276184417955,0.0091766462925575,0.0099067953646597,0.0169095887380037,0.0111845562408386,0.0175346405951821,0.0087175374063114,0.0095749094227950,0.0094476864784136,1,0,0,0,0
20,America's Army: Proving Grounds,0.0353945003397851,0.0220235708874930,0.0195463162013684,0.0185170850765224,0.0191576853616963,0.0176867069568657,0.0165069347650038,0.0170687945984584,0.0168603325889914,0.0167701147154961,0.0163457170265684,0.0163224952662308,0.0167831936379850,0.0190861516631852,0.0195660680434946,0.0195844853016934,0.0220596046535340,0.0229996855720267,0.0216304024624675,0.0200254318313214,0.0192545761548288,0.0182365555349733,0.0189791180322040,0.0194430194053841,0.0188307122994721,0.0280033076328058,0.0244389008793841,0.0218177780458809,0.0219176049236538,0.0204228709249147,0.0200054130724097,0.0190106142128918,0.0157761166063346,0.0148771408728072,0.0145600437316461,0.0145958105809017,0.0142215932476459,0.0144033635785640,0.0141794203955387,0.0141399167112863,0.0156378537114512,0.0150530390344446,0.0144506078495956,0.0143579877250309,0.0138820750965038,0.0132171853838504,0.0125101228190897,0.0115964666623604,0.0119154322210199,0.0121433791558276,0.0116607936076633,0.0117995903361176,0.0118820676228338,0.0115913952434361,0.0107724945455555,0.0097736919342552,0.0095537525030122,0.0090111106781128,0.0090372685230907,0.0091045315530340,1,0,0,0,0
21,American Truck Simulator,0.0000005576237545,0.0000003717491697,0.0000022924532130,0.0000013630802888,0.0000013630802888,0.0000021065786282,0.0000024783277979,0.0000227386575456,0.0452237201992699,0.0220313427920779,0.0159147058705080,0.0141940028804365,0.0174901168934285,0.0148664351701976,0.0131591771084296,0.0121142521506464,0.0112466515468018,0.0130128938101595,0.0141222552906877,0.0145471645916351,0.0139754763268580,0.0124597310456716,0.0118280052899907,0.0128462262657517,0.0153337858346838,0.0164115486357890,0.0133014950822232,0.0124552700556354,0.0139420189015865,0.0195274262596798,0.0178293999689589,0.0201768720591156,0.0169044880347883,0.0150427681930171,0.0141782654989199,0.0153350249985827,0.0173712810755199,0.0204681375335620,0.0171697930255519,0.0189088356413277,0.0244332761355930,0.0223300432499180,0.0232473343261101,0.0218291112437705,0.0202163394292969,0.0187563565235629,0.0174435243308283,0.0185158348107781,0.0290852213286129,0.0262005716882648,0.0203649151807801,0.0197961389511655,0.0192388869458111,0.0256664300896256,0.0269897332173063,0.0242991986017275,0.0236201987433019,0.0270130914568014,0.0373812997156429,0.0301506544489237,1,0,0,0,0
22,Amnesia: A Machine for Pigs,0.3046775175284940,0.0424400964589887,0.0229252721621032,0.0309867531514118,0.0266888454193596,0.0134931070852751,0.0092648951542833,0.0093531765022930,0.0113557691860924,0.0276134763800930,0.0176655623754188,0.0115741493627481,0.0098271079495031,0.0105798226009544,0.0170894104199869,0.0119133355945749,0.0118668717272013,0.0077687586248554,0.0064120136975481,0.0059752533442369,0.0061843407474178,0.0067697854763243,0.0057150556869451,0.0057568731675812,0.0125359514173803,0.0085865226906296,0.0077083555972698,0.0063794889903866,0.0067883710232738,0.0068116029569605,0.0043397252126884,0.0045720445495560,0.0040191245278110,0.0047067897649393,0.0059473750238127,0.0043072005055269,0.0038518546052662,0.0046324475771416,0.0044558848811222,0.0048461813670599,0.0057382876206318,0.0045069951352331,0.0035637786275503,0.0067419071559002,0.0040284173012857,0.0042282119309919,0.0051063790243517,0.0038518546052662,0.0053805158418556,0.0059566677972874,0.0090743932980518,0.0056639454328342,0.0470818368096050,0.0396615571900512,0.0432532141380256,0.0205649076995275,0.0154120648078022,0.0155653955701349,0.0140413807202829,0.0121921187988161,1,0,0,0,0
23,Amnesia: The Dark Descent,0.0700497260317360,0.0328090457036075,0.0223646786811516,0.0199803629683590,0.0266012098945301,0.0237886802014379,0.0320476356380452,0.0296329141988408,0.0275665917081050,0.0210990403192601,0.0176505241820543,0.0179634497830425,0.0243549868558579,0.0292921166819751,0.0282773255629810,0.0147632470781997,0.0154701802172743,0.0178595635511355,0.0185094859531879,0.0127944762930352,0.0104925094226079,0.0109663319925253,0.0115681119944256,0.0185322902479967,0.0143248978557628,0.0120039274063282,0.0111259620561873,0.0097919108098692,0.0120153295537326,0.0113970797833592,0.0115060336363348,0.0080309124885187,0.0071187406961645,0.0060545402717512,0.0074050612865423,0.0081170620466855,0.0071795521489881,0.0068045481899091,0.0639115700123524,0.0239495771703671,0.0156703512494853,0.0123244544389193,0.0126905900611282,0.0104316979697843,0.0090431697969784,0.0090355683653755,0.0101643809584138,0.0127374655560131,0.0143210971399614,0.0112741899724448,0.0088227282804928,0.0114186171729009,0.0108244386026035,0.0106483387704684,0.0126601843347164,0.0105001108542109,0.0080055743831755,0.0141247268235518,0.0097792417571976,0.0103518829379533,1,0,0,0,0
24,Among the Sleep,0.0007438681141938,0.0235826296743064,0.0829513470044230,0.0207177322074789,0.0133494169682348,0.0162846803377563,0.0115701648572577,0.0262364294330519,0.0319863289103337,0.0220446320868516,0.0315138721351025,0.0130679533574588,0.0128669079211902,0.0133293124246080,0.0285786087655810,0.0241455568958585,0.0150080418174507,0.0125351829513470,0.0118114193807801,0.0123140329714515,0.0145556895858464,0.0294330518697226,0.0212002412545235,0.0131584238037797,0.0120325693606755,0.0168878166465621,0.0151085645355850,0.0154402895054282,0.0116606353035786,0.0105548854041013,0.0127261761158022,0.0150180940892642,0.0135504624045034,0.0165761962203458,0.0121230398069964,0.0099316445516687,0.0352131081624447,0.0136509851226377,0.0166968234821070,0.0180840369923603,0.0113389626055489,0.0100522718134298,0.0106051467631685,0.0121531966224367,0.0148974668275030,0.0120124648170487,0.0119823080016084,0.0143244873341375,0.0145858464012867,0.0099316445516687,0.0145657418576598,0.0127864897466828,0.0118415761962203,0.0101930036188179,0.0097909127462807,0.0145255327704061,0.0124547647768396,0.0109871330920788,0.0086952151186168,0.0240349819059107,1,0,0,0,0
